domain_length,domain_num_of_unique_char ,domain_num_of_unique_letters ,domain_num_of_unique_numbers ,ratio_of_letters_of_domain_name ,ratio_of_numbers_of_domain_name,ratio_of_unique_letters_to_num_of_unique_characters,ratio_of_unique_numbers_to_num_of_unique_characters,domain_class
12,8,8,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
7,5,5,0,0.857142857,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
17,10,10,0,0.941176471,0,1,0,legit
8,6,6,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
14,9,9,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
14,11,11,0,0.928571429,0,1,0,legit
12,7,7,0,0.916666667,0,1,0,legit
11,7,7,0,1,0,1,0,legit
11,7,7,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
13,11,11,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
11,7,6,1,0.909090909,0.090909091,0.857142857,0.142857143,legit
8,6,6,0,1,0,1,0,legit
9,6,6,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
11,9,9,0,0.909090909,0,1,0,legit
7,5,5,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
14,9,9,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
16,10,10,0,0.9375,0,1,0,legit
7,6,6,0,1,0,1,0,legit
9,6,6,0,1,0,1,0,legit
9,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,legit
15,10,10,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
13,7,7,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
8,5,5,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,5,5,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
10,10,10,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
18,10,10,0,0.944444444,0,1,0,legit
10,9,9,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
8,6,6,0,0.875,0,1,0,legit
8,6,6,0,0.875,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
12,8,8,0,0.916666667,0,1,0,legit
7,7,5,2,0.714285714,0.285714286,0.714285714,0.285714286,legit
8,8,5,3,0.625,0.375,0.625,0.375,legit
9,9,9,0,1,0,1,0,legit
9,9,9,0,1,0,1,0,legit
15,12,12,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
7,5,5,0,1,0,1,0,legit
9,9,9,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
15,10,10,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,legit
11,10,10,0,1,0,1,0,legit
11,10,10,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
11,10,10,0,1,0,1,0,legit
15,8,8,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
18,13,13,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,dga
10,9,9,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
17,10,10,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
12,9,8,1,0.916666667,0.083333333,0.888888889,0.111111111,legit
15,10,10,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
17,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
16,11,11,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
12,12,12,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
25,20,13,7,0.64,0.36,0.65,0.35,dga
26,22,14,8,0.576923077,0.423076923,0.636363636,0.363636364,dga
15,10,10,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
25,13,13,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
26,19,19,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
28,18,18,0,1,0,1,0,dga
10,9,9,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
14,9,9,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
26,18,18,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
24,18,16,2,0.875,0.125,0.888888889,0.111111111,dga
13,10,10,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
15,14,14,0,1,0,1,0,dga
30,19,19,0,1,0,1,0,dga
7,6,6,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
22,16,16,0,1,0,1,0,dga
27,17,17,0,1,0,1,0,dga
28,17,17,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
25,19,19,0,1,0,1,0,dga
25,16,16,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
25,15,15,0,1,0,1,0,dga
25,20,20,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
8,7,7,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,dga
30,15,15,0,1,0,1,0,dga
29,16,16,0,1,0,1,0,dga
26,16,16,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
26,19,15,4,0.653846154,0.346153846,0.789473684,0.210526316,dga
14,11,11,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,legit
12,12,12,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
28,20,20,0,1,0,1,0,dga
30,18,18,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
27,18,18,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
22,12,12,0,1,0,1,0,dga
28,19,19,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
7,6,6,0,1,0,1,0,legit
14,12,12,0,1,0,1,0,dga
9,8,8,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
27,18,18,0,1,0,1,0,dga
13,8,8,0,1,0,1,0,dga
27,17,17,0,1,0,1,0,dga
26,16,16,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
15,14,14,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
28,20,20,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
13,13,13,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
27,17,17,0,1,0,1,0,dga
30,16,16,0,1,0,1,0,dga
25,15,15,0,1,0,1,0,dga
14,8,8,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
27,18,12,6,0.62962963,0.37037037,0.666666667,0.333333333,dga
25,17,11,6,0.6,0.4,0.647058824,0.352941176,dga
26,19,13,6,0.653846154,0.346153846,0.684210526,0.315789474,dga
7,7,7,0,1,0,1,0,legit
12,11,11,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
12,7,7,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
13,8,8,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
15,14,14,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
7,6,6,0,1,0,1,0,legit
13,12,12,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
24,19,17,2,0.916666667,0.083333333,0.894736842,0.105263158,dga
15,11,11,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
24,19,13,6,0.625,0.375,0.684210526,0.315789474,dga
7,6,6,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
14,12,12,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
8,6,6,0,1,0,1,0,legit
9,6,6,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
7,5,5,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
15,12,12,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
25,16,12,4,0.8,0.2,0.75,0.25,dga
14,11,11,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
7,6,6,0,1,0,1,0,legit
12,7,7,0,0.916666667,0,1,0,legit
9,8,8,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,dga
14,13,13,0,1,0,1,0,dga
14,13,13,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
25,19,15,4,0.8,0.2,0.789473684,0.210526316,dga
13,12,12,0,1,0,1,0,dga
11,9,9,0,0.909090909,0,1,0,legit
26,18,13,5,0.653846154,0.346153846,0.722222222,0.277777778,dga
25,19,11,8,0.52,0.48,0.578947368,0.421052632,dga
25,16,12,4,0.72,0.28,0.75,0.25,dga
15,13,13,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
26,21,14,7,0.615384615,0.384615385,0.666666667,0.333333333,dga
12,11,11,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
7,6,6,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
14,13,13,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
13,13,13,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
10,9,9,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
14,8,8,0,1,0,1,0,dga
12,7,7,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
12,12,12,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
14,13,13,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
8,6,6,0,1,0,1,0,legit
14,12,12,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
9,8,8,0,1,0,1,0,legit
15,13,13,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
25,19,13,6,0.76,0.24,0.684210526,0.315789474,dga
10,7,7,0,0.9,0,1,0,legit
14,10,10,0,1,0,1,0,dga
8,5,5,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
15,9,9,0,0.933333333,0,1,0,legit
9,5,5,0,1,0,1,0,legit
11,6,6,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
13,8,8,0,1,0,1,0,legit
7,5,5,0,1,0,1,0,legit
15,12,12,0,1,0,1,0,dga
8,8,8,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,dga
8,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
9,6,6,0,1,0,1,0,legit
9,6,6,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,legit
15,10,10,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
11,11,11,0,1,0,1,0,legit
11,11,11,0,1,0,1,0,legit
11,11,11,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
16,11,11,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
14,9,9,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
16,10,10,0,1,0,1,0,legit
13,11,11,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
18,12,12,0,0.944444444,0,1,0,legit
12,10,10,0,1,0,1,0,legit
15,13,13,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
8,8,4,4,0.5,0.5,0.5,0.5,legit
9,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
10,8,8,0,0.9,0,1,0,legit
10,8,8,0,1,0,1,0,legit
11,10,10,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
17,11,11,0,1,0,1,0,legit
18,11,11,0,1,0,1,0,legit
18,11,11,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
11,7,7,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
16,10,10,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
12,11,11,0,1,0,1,0,legit
12,11,11,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,legit
16,9,9,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
17,10,10,0,0.941176471,0,1,0,legit
12,11,11,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,legit
17,12,12,0,0.941176471,0,1,0,legit
17,12,12,0,0.941176471,0,1,0,legit
14,9,9,0,1,0,1,0,legit
14,9,9,0,1,0,1,0,legit
14,9,9,0,1,0,1,0,legit
14,9,9,0,1,0,1,0,legit
19,11,11,0,1,0,1,0,legit
23,15,15,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,legit
13,11,11,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,dga
7,5,5,0,0.857142857,0,1,0,legit
11,10,10,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
18,10,10,0,0.888888889,0,1,0,legit
10,9,9,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
8,5,5,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
15,8,8,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
11,10,10,0,1,0,1,0,legit
13,11,11,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,legit
19,13,13,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
22,13,13,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
13,11,11,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
15,10,10,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
15,12,12,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
9,8,8,0,1,0,1,0,legit
24,15,10,5,0.708333333,0.291666667,0.666666667,0.333333333,dga
8,8,5,3,0.625,0.375,0.625,0.375,legit
8,8,8,0,1,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
12,9,9,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
8,7,7,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
11,8,8,0,0.909090909,0,1,0,legit
9,9,9,0,1,0,1,0,legit
9,9,9,0,1,0,1,0,legit
9,9,9,0,1,0,1,0,legit
13,12,12,0,1,0,1,0,legit
16,13,13,0,1,0,1,0,legit
11,11,11,0,1,0,1,0,legit
11,11,11,0,1,0,1,0,legit
14,9,9,0,1,0,1,0,legit
10,10,10,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
12,12,12,0,1,0,1,0,legit
13,12,12,0,1,0,1,0,dga
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
16,12,12,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
15,9,9,0,1,0,1,0,legit
7,7,5,2,0.714285714,0.285714286,0.714285714,0.285714286,legit
9,9,9,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
9,6,6,0,1,0,1,0,legit
9,6,6,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,10,10,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
10,10,10,0,1,0,1,0,legit
10,10,10,0,1,0,1,0,legit
